Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
F1,05/03/2022,20:00,Nice,Paris SG,1,0,0,0,300,280,-118,-152,120,0.75
F1,06/03/2022,12:00,St Etienne,Metz,1,0,0,0,-118,220,350,120,-152,-0.5
F1,06/03/2022,14:00,Bordeaux,Troyes,0,2,0,1,125,230,230,100,-125,-0.5
F1,06/03/2022,14:00,Nantes,Montpellier,2,0,0,0,110,210,275,110,-139,-0.5
F1,06/03/2022,14:00,Reims,Strasbourg,1,1,0,0,260,200,120,120,-152,0.25
F1,06/03/2022,14:00,Rennes,Angers,2,0,1,0,-250,350,850,-125,100,-1.25
F1,06/03/2022,16:05,Lille,Clermont,4,0,1,0,-143,250,425,108,-122,-0.75
F1,06/03/2022,19:45,Marseille,Monaco,0,1,0,0,130,220,230,-103,-108,0
F1,11/03/2022,20:00,Lille,St Etienne,0,0,0,0,-152,275,450,100,-111,-0.75
F1,12/03/2022,16:00,Montpellier,Nice,0,0,0,0,200,250,130,104,-116,0.25
F1,12/03/2022,20:00,Troyes,Nantes,1,0,1,0,190,220,150,137,-175,0.25
F1,13/03/2022,12:00,Paris SG,Bordeaux,3,0,1,0,-714,750,1600,-278,220,-2.75
F1,13/03/2022,14:00,Angers,Reims,0,1,0,1,130,190,260,162,-200,-0.25
F1,13/03/2022,14:00,Clermont,Lorient,0,2,0,0,130,190,260,120,-152,-0.25
F1,13/03/2022,14:00,Metz,Lens,0,0,0,0,260,240,105,120,-152,0.75
F1,13/03/2022,14:00,Strasbourg,Monaco,1,0,1,0,155,200,200,110,-139,0
F1,13/03/2022,16:05,Lyon,Rennes,2,4,0,3,105,260,240,-139,110,-0.5
F1,13/03/2022,19:45,Brest,Marseille,1,4,0,1,240,230,120,-110,-101,0.5
F1,18/03/2022,20:00,St Etienne,Troyes,1,1,0,1,-111,250,320,120,-152,-0.5
F1,19/03/2022,16:00,Lens,Clermont,3,1,2,1,-154,280,450,103,-115,-0.75
F1,19/03/2022,20:00,Nantes,Lille,0,1,0,1,200,180,175,137,-175,0
F1,20/03/2022,12:00,Monaco,Paris SG,3,0,1,0,275,280,-111,-164,130,0.5
